customer_id,customer_name,email,country,registration_date,product_id,product_name,category,stock,order_id,order_date,quantity,price,review_id,rating,review_date
1900,Anthony Carlson,robbinsmegan@hotmail.com,Samoa,2023-05-16,11,Education Accessories,Electronics,452,521,2024-08-14,7,491.12,,,
1084,David Jones,fcarter@gmail.com,Ghana,2024-07-02,11,Education Accessories,Electronics,452,1715,2024-09-30,4,1244.27,,,
1254,Jessica Bean,tamihudson@hotmail.com,Palestinian Territory,2022-07-24,11,Education Accessories,Electronics,452,1782,2024-10-13,10,1066.91,,,
2865,Mrs. Erin Reed,xharrison@gmail.com,Thailand,2020-08-14,11,Education Accessories,Electronics,452,2098,2024-02-15,1,1177.08,,,
2604,Lacey Woods,josephpittman@bowen.org,Greece,2024-10-18,11,Education Accessories,Electronics,452,2385,2024-03-22,2,159.77,,,
375,Tiffany Roberts,kimberlyberg@cox.info,Denmark,2020-09-19,11,Education Accessories,Electronics,452,3387,2024-04-14,1,556.68,,,
2679,Michelle Gonzalez,jacob61@wilkinson-james.com,Ukraine,2024-07-04,11,Education Accessories,Electronics,452,4113,2024-07-09,10,545.55,,,
1751,Nicole Garcia,jenny36@gmail.com,Dominican Republic,2023-06-13,11,Education Accessories,Electronics,452,4362,2024-07-22,4,12.6,,,
1255,Bridget Aguilar,solomontheodore@yahoo.com,Mauritania,2022-06-08,11,Education Accessories,Electronics,452,4445,2024-06-05,5,900.41,,,
2758,Diana Rhodes,lisa02@yahoo.com,Italy,2021-01-09,11,Education Accessories,Electronics,452,5033,2024-04-16,5,443.36,,,
2563,Ryan Sweeney,toddhernandez@weber.com,Guatemala,2023-06-06,11,Education Accessories,Electronics,452,5285,2024-08-07,4,1376.05,,,
387,Leslie Reyes,jennifersmith@yahoo.com,Bosnia and Herzegovina,2023-05-20,11,Education Accessories,Electronics,452,5704,2024-09-14,6,1152.92,,,
805,Brandon Rich,lisacooley@hendrix-robinson.com,Jersey,2023-09-10,11,Education Accessories,Electronics,452,6351,2024-09-14,3,872.87,,,
916,Dustin Morrow,francojohn@roberts.net,Cayman Islands,2024-02-12,11,Education Accessories,Electronics,452,7667,2024-03-19,8,109.16,,,
215,James Payne,jessicaestrada@hotmail.com,Serbia,2021-10-02,11,Education Accessories,Electronics,452,8157,2024-09-15,10,1083.86,,,
350,Nicholas Stephenson,iharrell@jacobs.com,Kyrgyz Republic,2021-09-20,11,Education Accessories,Electronics,452,9452,2024-08-18,2,614.1,,,
1246,Kristy Lewis,dbrown@hotmail.com,Reunion,2022-01-16,11,Education Accessories,Electronics,452,9510,2024-02-08,3,866.69,,,
1620,Steven Ferrell,maddencynthia@guerra-lawrence.com,Pitcairn Islands,2021-07-11,12,Condition Furniture,Electronics,496,637,2024-08-22,6,463.23,,,
650,Justin Riley,graceabbott@yahoo.com,Qatar,2021-04-01,12,Condition Furniture,Electronics,496,1059,2024-03-02,6,1163.5,,,
2557,Thomas Campos,susanperez@hotmail.com,Gibraltar,2022-08-26,12,Condition Furniture,Electronics,496,1918,2024-09-15,3,257.09,,,
2732,Jimmy Cole,patrickmedina@perez-smith.com,Slovenia,2020-03-25,12,Condition Furniture,Electronics,496,2702,2024-10-20,7,1376.35,,,
2765,Amanda Bernard,courtney57@yahoo.com,Lao People's Democratic Republic,2021-07-22,12,Condition Furniture,Electronics,496,2991,2024-06-05,6,704.06,,,
2984,Kayla Owen,teresakennedy@yahoo.com,Kyrgyz Republic,2022-11-29,12,Condition Furniture,Electronics,496,3598,2024-10-16,4,1353.54,,,
2165,Carla Newman,iramirez@johnson-bender.org,Djibouti,2022-02-02,12,Condition Furniture,Electronics,496,3983,2024-08-13,5,1493.76,,,
195,Michelle Andrade,kdiaz@gmail.com,Saint Kitts and Nevis,2024-02-19,12,Condition Furniture,Electronics,496,5709,2024-10-24,5,1223.05,,,
1102,Jason Brown,zmarsh@hotmail.com,Austria,2023-04-17,12,Condition Furniture,Electronics,496,6384,2024-02-18,5,271.14,,,
731,Evan Patel,robertgarcia@barrett.com,Myanmar,2020-11-11,12,Condition Furniture,Electronics,496,7704,2024-08-09,5,1047.46,,,
363,John Williams,katie84@turner.com,Cuba,2020-12-31,12,Condition Furniture,Electronics,496,8467,2024-02-06,6,622.53,,,
2856,Sherry Skinner,jacob98@johnson.com,Tonga,2021-01-26,12,Condition Furniture,Electronics,496,8473,2024-10-05,1,1469.09,,,
2532,Kevin Wallace,elizabethwong@hotmail.com,Venezuela,2024-01-31,12,Condition Furniture,Electronics,496,8563,2024-03-06,9,1359.32,,,
1245,William Hall,danieljones@bishop-shaw.com,Namibia,2024-02-08,12,Condition Furniture,Electronics,496,8949,2024-10-22,1,115.99,,,
1118,Derek Bond,amber94@gmail.com,Northern Mariana Islands,2024-03-26,12,Condition Furniture,Electronics,496,9201,2024-02-19,6,396.91,,,
2838,Gail Garner,greenshawn@hotmail.com,South Africa,2020-12-05,13,Blue Accessories,Accessories,467,1875,2024-09-06,9,1406.95,,,
186,Pamela Fry,wanderson@barrera.com,Rwanda,2022-04-04,13,Blue Accessories,Accessories,467,2462,2024-09-30,6,253.62,,,
1236,Richard Forbes,michael36@hotmail.com,Holy See (Vatican City State),2022-01-09,13,Blue Accessories,Accessories,467,2816,2024-06-17,10,1037.65,,,
2014,Brandon Thompson,irussell@chapman.org,Colombia,2020-04-12,13,Blue Accessories,Accessories,467,3309,2024-06-04,10,92.44,,,
1700,Sara Patel,jgardner@yahoo.com,Guatemala,2021-08-24,13,Blue Accessories,Accessories,467,4034,2024-05-30,7,888.67,,,
122,Tyler Johnson,kimberly39@hotmail.com,Tunisia,2021-05-26,13,Blue Accessories,Accessories,467,4459,2024-06-13,3,1431.48,,,
2322,Timothy Horton,evanskenneth@mcmillan-mercado.com,Serbia,2022-11-30,13,Blue Accessories,Accessories,467,4624,2024-07-25,8,1493.74,,,
650,Justin Riley,graceabbott@yahoo.com,Qatar,2021-04-01,13,Blue Accessories,Accessories,467,4981,2024-03-19,9,766.99,,,
1602,Tracy Mcdonald,paula77@ford.net,Guinea-Bissau,2021-06-05,13,Blue Accessories,Accessories,467,5516,2024-05-27,8,1417.93,,,
853,Ann Riddle,katherineanderson@oconnor-cole.com,Nigeria,2021-11-08,13,Blue Accessories,Accessories,467,5718,2024-09-23,8,625.84,,,
2517,Adam Roberts,ljoseph@yahoo.com,Mexico,2024-08-06,13,Blue Accessories,Accessories,467,5832,2024-07-21,6,1140.24,,,
2805,Cory Parker,osmith@leon.com,Qatar,2022-12-26,13,Blue Accessories,Accessories,467,6021,2024-04-09,2,1072.95,,,
515,Kirk Baker,rhondamullins@gmail.com,Montenegro,2021-09-25,13,Blue Accessories,Accessories,467,6205,2024-09-26,2,1277.51,,,
935,Jasmine Hanson,phillipsamanda@gmail.com,United States Virgin Islands,2024-01-19,13,Blue Accessories,Accessories,467,6293,2024-09-24,5,896.52,,,
1205,Calvin Clark,staceykelly@gmail.com,Paraguay,2021-12-16,13,Blue Accessories,Accessories,467,6510,2024-04-13,8,1480.43,,,
2470,David Green,spencelisa@gmail.com,Switzerland,2020-05-11,13,Blue Accessories,Accessories,467,6909,2024-04-29,4,316.31,,,
632,Larry Mills,timothytaylor@gray.com,Russian Federation,2022-02-08,13,Blue Accessories,Accessories,467,9051,2024-03-11,4,829.75,,,
563,Rebecca Hunter,weissrachel@smith-perez.com,Korea,2023-03-30,13,Blue Accessories,Accessories,467,9146,2024-05-30,5,1494.13,,,
9,Mary Fritz,bowersamanda@yahoo.com,Croatia,2020-02-10,13,Blue Accessories,Accessories,467,9413,2024-02-14,2,200.63,,,
1406,Daisy Sharp,zboyle@lee.biz,Costa Rica,2021-08-05,13,Blue Accessories,Accessories,467,9642,2024-10-07,9,274.44,,,
1923,Bryan Velazquez,kelleylinda@king.net,American Samoa,2020-10-21,14,Research Clothing,Accessories,410,56,2024-08-10,5,334.33,,,
2463,Rebecca Leblanc,tracy21@yahoo.com,Norway,2023-02-01,14,Research Clothing,Accessories,410,257,2024-10-24,4,1097.84,,,
507,Christopher Elliott,swilson@munoz-clark.com,China,2024-07-21,14,Research Clothing,Accessories,410,990,2024-04-29,1,1438.38,,,
56,Laura Smith,ewilliams@gmail.com,Bahamas,2023-11-30,14,Research Clothing,Accessories,410,1081,2024-05-30,10,804.1,,,
2179,Eileen Rodriguez,jeffrey65@kemp-vance.com,Vietnam,2023-04-01,14,Research Clothing,Accessories,410,1178,2024-10-04,3,1292.65,,,
2639,Nicole Brown,qstrickland@gmail.com,Somalia,2023-11-15,14,Research Clothing,Accessories,410,1578,2024-06-07,4,909.13,,,
1021,James Pruitt,matthew84@hotmail.com,Cameroon,2020-11-08,14,Research Clothing,Accessories,410,1671,2024-07-27,4,768.7,,,
215,James Payne,jessicaestrada@hotmail.com,Serbia,2021-10-02,14,Research Clothing,Accessories,410,2689,2024-03-29,9,1384.58,,,
1830,Alexander Estrada,klee@yahoo.com,Panama,2023-09-16,14,Research Clothing,Accessories,410,3285,2024-10-03,4,678.79,,,
337,Christopher Robinson,gmcgee@thompson-glover.com,Kyrgyz Republic,2020-04-27,14,Research Clothing,Accessories,410,4143,2024-03-08,10,980.3,,,
2792,Jose Young,evansmark@walker.biz,Tonga,2020-10-13,14,Research Clothing,Accessories,410,5916,2024-06-29,3,1056.39,,,
1577,Mark Parrish,courtneyreese@hotmail.com,New Caledonia,2022-08-25,14,Research Clothing,Accessories,410,6067,2024-01-24,7,428.54,,,
2588,Tammy Rogers,mbarrett@beard.com,Ukraine,2024-10-10,14,Research Clothing,Accessories,410,6350,2024-04-06,8,48.71,,,
527,Ashley Smith,samanthadavis@jones-nelson.com,Cayman Islands,2024-06-16,14,Research Clothing,Accessories,410,6380,2024-03-01,10,684.83,,,
2716,James Scott,chaneyleah@jimenez.info,Luxembourg,2023-11-04,14,Research Clothing,Accessories,410,6627,2024-02-04,7,1404.1,,,
1934,Michael Boyer,yjames@yahoo.com,Nepal,2022-10-07,14,Research Clothing,Accessories,410,6919,2024-01-15,3,575.25,,,
2694,Douglas Cunningham,belljeffrey@hotmail.com,Vanuatu,2022-03-14,14,Research Clothing,Accessories,410,7344,2024-05-11,4,526.26,,,
528,Diana Peterson DVM,david21@gmail.com,Vanuatu,2024-02-10,14,Research Clothing,Accessories,410,7829,2024-06-30,10,1490.75,,,
2611,Kathleen Saunders DDS,grantnicole@hotmail.com,Lithuania,2022-09-11,14,Research Clothing,Accessories,410,8787,2024-10-07,4,87.12,,,
1818,Kristin Stewart,dennis92@willis.net,Swaziland,2024-01-21,14,Research Clothing,Accessories,410,8986,2024-05-10,6,1011.37,,,
2702,Kelly Hall,lorisingh@hotmail.com,United States Minor Outlying Islands,2022-10-24,14,Research Clothing,Accessories,410,9698,2024-01-03,5,725.93,,,
2144,Michael Carney,clarkryan@steele-torres.biz,Albania,2023-10-19,14,Research Clothing,Accessories,410,9782,2024-03-17,7,1261.95,,,
703,Paul Johnson,sanchezkim@hotmail.com,Comoros,2023-11-22,15,Use Furniture,Clothing,295,9,2024-09-11,9,741.19,,,
165,Harold Pratt,williamweber@jones.org,Somalia,2021-05-26,15,Use Furniture,Clothing,295,68,2024-09-18,3,903.18,,,
734,Melissa Ryan,mmiller@hotmail.com,Madagascar,2023-11-28,15,Use Furniture,Clothing,295,299,2024-04-28,7,522.43,,,
2441,Jenny Larson,gonzaleskevin@gmail.com,Korea,2024-09-16,15,Use Furniture,Clothing,295,302,2024-10-17,7,143.7,,,
2290,Nicholas Beltran,diane29@hotmail.com,Tanzania,2020-10-23,15,Use Furniture,Clothing,295,372,2024-06-13,10,992.58,,,
281,Bobby Nunez,connerelizabeth@yahoo.com,Andorra,2023-03-10,15,Use Furniture,Clothing,295,799,2024-08-02,5,981.59,,,
1433,Clayton Morgan,teresarodriguez@andrews-phillips.com,Togo,2024-10-15,15,Use Furniture,Clothing,295,1175,2024-04-28,7,712.57,,,
1521,Daniel Hill,yangandrew@moore.com,Bolivia,2022-02-08,15,Use Furniture,Clothing,295,1366,2024-02-27,5,1265.06,,,
882,Anna Phelps,nbautista@price.org,Latvia,2024-09-25,15,Use Furniture,Clothing,295,1814,2024-09-15,4,965.75,,,
2217,Mark Davis,jessicachaney@jordan-garcia.com,Algeria,2024-03-09,15,Use Furniture,Clothing,295,1889,2024-09-20,4,886.57,,,
2549,Michael Jennings,elliottdaniel@martinez.org,Belgium,2022-10-26,15,Use Furniture,Clothing,295,2047,2024-01-06,8,203.08,,,
2696,Michael Young,henry55@gmail.com,Greenland,2021-07-12,15,Use Furniture,Clothing,295,2117,2024-04-27,4,1317.99,,,
1070,Lisa Reed,alicia10@martinez.com,Guinea,2020-12-22,15,Use Furniture,Clothing,295,2911,2024-10-15,7,657.07,,,
1469,Angela Green,renee57@thomas.biz,Thailand,2024-08-03,15,Use Furniture,Clothing,295,3183,2024-10-23,4,186.32,,,
909,Shane Sullivan MD,josephjoyce@gmail.com,Argentina,2020-11-16,15,Use Furniture,Clothing,295,3775,2024-07-23,10,962.57,,,
2147,Michael Mercado,tgordon@jones.com,Saint Lucia,2024-09-25,15,Use Furniture,Clothing,295,4894,2024-09-03,3,113.71,,,
1679,Richard Carlson,ariley@chambers.biz,Greece,2020-07-23,15,Use Furniture,Clothing,295,5508,2024-07-27,7,608.95,,,
824,Kyle Marsh,xbrown@gmail.com,Mexico,2020-11-09,15,Use Furniture,Clothing,295,5678,2024-02-01,9,1403.24,,,
984,Douglas Andrews,fvega@yahoo.com,Guyana,2024-04-05,15,Use Furniture,Clothing,295,7129,2024-09-28,4,1324.77,,,
581,Andres Townsend,lindamiller@smith.com,San Marino,2024-08-26,15,Use Furniture,Clothing,295,7307,2024-03-24,6,256.03,,,
1964,Nicholas Watkins,njones@hotmail.com,Iraq,2024-05-08,15,Use Furniture,Clothing,295,7341,2024-09-30,1,168.03,,,
2103,Francisco Cunningham,qvillegas@glenn-peterson.biz,Poland,2024-07-31,15,Use Furniture,Clothing,295,7996,2024-04-24,5,667.28,,,
2421,Patricia Cunningham,jacksonbrian@gonzalez.com,Myanmar,2020-08-31,15,Use Furniture,Clothing,295,8077,2024-06-25,8,1411.99,,,
2633,Zoe Green,martinnicole@may.com,Iceland,2024-02-18,15,Use Furniture,Clothing,295,8411,2024-06-25,7,642.66,,,
478,Debra Maxwell,daviscory@hansen.com,Turkey,2021-01-02,15,Use Furniture,Clothing,295,9031,2024-03-04,7,850.23,,,
2419,Shane Turner,bfoster@parsons-daniel.com,Uganda,2020-06-12,15,Use Furniture,Clothing,295,9300,2024-08-16,2,886.0,,,
1399,Dawn Webb,adean@elliott-schwartz.com,Faroe Islands,2020-06-14,15,Use Furniture,Clothing,295,9771,2024-04-20,10,1305.52,,,
56,Laura Smith,ewilliams@gmail.com,Bahamas,2023-11-30,16,Reason Accessories,Accessories,41,79,2024-10-02,10,140.03,,,
1129,Brian Davis,mcdonaldjoe@hotmail.com,Papua New Guinea,2020-11-13,16,Reason Accessories,Accessories,41,100,2024-07-18,9,1197.69,,,
1251,Paul Hill,zanderson@hotmail.com,Isle of Man,2021-08-07,16,Reason Accessories,Accessories,41,454,2024-06-18,4,275.86,,,
173,Melissa Mcdonald,julie95@yahoo.com,Grenada,2021-08-06,16,Reason Accessories,Accessories,41,595,2024-06-09,1,455.15,,,
1559,Rachael Aguilar,gonzalezcatherine@gmail.com,Andorra,2020-08-10,16,Reason Accessories,Accessories,41,772,2024-07-10,7,263.49,,,
400,Jill Conner,james62@melendez.com,Guatemala,2022-12-10,16,Reason Accessories,Accessories,41,1122,2024-07-07,3,980.73,,,
693,Jennifer Nelson,watsonkelly@ellis.info,Belize,2022-08-12,16,Reason Accessories,Accessories,41,1213,2024-08-22,9,381.95,,,
1034,Darryl Horne,douglasarnold@hotmail.com,Kenya,2020-07-31,16,Reason Accessories,Accessories,41,2228,2024-02-18,3,422.18,,,
966,Lisa Harris,rileykristin@lee.com,Guernsey,2020-12-26,16,Reason Accessories,Accessories,41,2249,2024-08-26,4,91.84,,,
1321,Sabrina Smith,bprince@hotmail.com,Turks and Caicos Islands,2024-05-24,16,Reason Accessories,Accessories,41,2292,2024-06-29,7,642.02,,,
379,David Reid,jefframos@rogers-arellano.com,Guyana,2021-08-25,16,Reason Accessories,Accessories,41,2707,2024-10-06,6,724.33,,,
236,Russell Alvarado,shawnicolas@campbell-mosley.com,Aruba,2024-08-25,16,Reason Accessories,Accessories,41,3092,2024-10-09,4,76.58,,,
2394,Jose Sutton,stricklandshirley@yahoo.com,Chile,2023-03-21,16,Reason Accessories,Accessories,41,3293,2024-09-10,8,1420.43,,,
9,Mary Fritz,bowersamanda@yahoo.com,Croatia,2020-02-10,16,Reason Accessories,Accessories,41,3478,2024-07-09,1,1105.89,,,
2412,Deborah Williams,sean93@hotmail.com,Germany,2024-01-14,16,Reason Accessories,Accessories,41,5483,2024-02-11,1,1162.97,,,
2671,Melissa Jones,cindy61@joseph.com,Uruguay,2021-04-17,16,Reason Accessories,Accessories,41,5611,2024-04-16,7,1434.15,,,
546,Roberto Mooney,davidwilliams@johnson.com,Pakistan,2021-11-14,16,Reason Accessories,Accessories,41,5894,2024-10-12,7,1400.55,,,
2289,Erica Macdonald,jonathanturner@hotmail.com,Wallis and Futuna,2022-08-09,16,Reason Accessories,Accessories,41,6066,2024-05-21,2,1320.56,,,
441,Scott Hurley,dlee@robinson.com,Svalbard & Jan Mayen Islands,2021-02-25,16,Reason Accessories,Accessories,41,6239,2024-09-22,3,777.11,,,
235,Douglas Walker,amy79@hotmail.com,Mauritius,2023-06-20,16,Reason Accessories,Accessories,41,7385,2024-02-13,5,1222.39,,,
803,Jonathan May,thomasbecker@gmail.com,Pakistan,2021-09-09,16,Reason Accessories,Accessories,41,8029,2024-06-23,2,121.19,,,
492,Heather Maynard,stephencollins@yahoo.com,Cocos (Keeling) Islands,2024-06-11,16,Reason Accessories,Accessories,41,9078,2024-04-23,4,482.41,,,
633,Maria Avila,bquinn@gmail.com,Cocos (Keeling) Islands,2024-02-05,16,Reason Accessories,Accessories,41,9368,2024-08-19,4,565.15,,,
2086,Tammy Hopkins,angelasmith@gmail.com,Botswana,2024-01-16,16,Reason Accessories,Accessories,41,9496,2024-04-02,2,324.47,,,
2619,Natalie Colon,christianwalters@peterson.com,South Africa,2021-12-14,16,Reason Accessories,Accessories,41,9853,2024-09-08,9,805.45,,,
1476,Bryan Beasley,rachel40@hotmail.com,Tonga,2021-04-09,16,Reason Accessories,Accessories,41,9954,2024-03-18,10,709.07,,,
697,Richard Vasquez Jr.,littlescott@goodwin.com,Czech Republic,2023-07-06,17,Positive Accessories,Furniture,364,24,2024-05-03,1,280.66,,,
1768,Carl Conway,sharonboyd@yahoo.com,Montserrat,2020-05-10,17,Positive Accessories,Furniture,364,463,2024-08-12,10,319.23,,,
2842,John Orozco,phillipseric@yahoo.com,Antigua and Barbuda,2023-05-18,17,Positive Accessories,Furniture,364,1660,2024-08-19,8,326.01,,,
562,Mark Hopkins,therman@gmail.com,Hungary,2023-01-12,17,Positive Accessories,Furniture,364,2302,2024-02-20,7,507.1,,,
2787,Larry Briggs,karmstrong@nguyen.com,Anguilla,2021-08-08,17,Positive Accessories,Furniture,364,2466,2024-09-22,8,705.27,,,
2041,Anthony Kennedy,donna13@gmail.com,French Polynesia,2024-09-22,17,Positive Accessories,Furniture,364,2803,2024-06-06,5,665.68,,,
2717,Lisa Baker,justin41@yahoo.com,Solomon Islands,2023-02-11,17,Positive Accessories,Furniture,364,3254,2024-09-17,3,1415.48,,,
1607,Jaime Anderson,ryan68@davila.com,Grenada,2024-06-18,17,Positive Accessories,Furniture,364,4896,2024-05-17,7,1001.08,,,
2038,Joseph Taylor,amy60@lane-king.info,Togo,2023-12-11,17,Positive Accessories,Furniture,364,5310,2024-02-04,5,914.23,,,
1895,Michele Lopez,jasonnunez@sullivan-sanders.com,Vanuatu,2022-10-09,17,Positive Accessories,Furniture,364,6136,2024-01-14,1,1204.44,,,
1713,Tyler Peterson,njarvis@gmail.com,Hong Kong,2024-05-27,17,Positive Accessories,Furniture,364,6596,2024-07-28,3,324.04,,,
2191,Laura Jones,david60@king.org,Malaysia,2020-05-21,17,Positive Accessories,Furniture,364,6656,2024-05-24,1,113.61,,,
2007,Kelly Conway,perryheather@hotmail.com,French Southern Territories,2021-10-21,17,Positive Accessories,Furniture,364,6666,2024-05-26,2,561.56,,,
2881,Jessica Hall,richardfowler@anderson.com,Croatia,2021-09-12,17,Positive Accessories,Furniture,364,7002,2024-06-24,3,246.77,,,
1321,Sabrina Smith,bprince@hotmail.com,Turks and Caicos Islands,2024-05-24,17,Positive Accessories,Furniture,364,8244,2024-05-12,9,854.25,,,
1132,Andrew Burke,barbara34@yahoo.com,Benin,2021-11-27,17,Positive Accessories,Furniture,364,8574,2024-02-16,6,640.59,,,
2997,Patrick Morse,ymorales@gmail.com,American Samoa,2020-10-06,18,Later Accessories,Electronics,428,557,2024-09-05,4,707.91,,,
2264,Nicholas Clarke,regina34@smith.net,Pakistan,2022-05-01,18,Later Accessories,Electronics,428,1127,2024-01-31,4,1369.05,,,
1402,Selena Robinson,igriffin@stewart.net,New Caledonia,2024-06-27,18,Later Accessories,Electronics,428,1569,2024-01-06,10,1073.48,,,
1365,Amanda Martin,vbrown@hotmail.com,Bermuda,2022-10-03,18,Later Accessories,Electronics,428,1817,2024-01-14,2,249.07,,,
2991,Cynthia Cobb,santiagojames@james-cunningham.com,Morocco,2020-12-06,18,Later Accessories,Electronics,428,2148,2024-06-05,6,1031.92,,,
809,Dr. Daniel Ellis,james28@frazier-collier.org,Panama,2021-02-01,18,Later Accessories,Electronics,428,2257,2024-05-12,4,689.89,,,
2615,Russell Morrow,waltonjason@price.com,Nicaragua,2021-10-24,18,Later Accessories,Electronics,428,2409,2024-03-17,4,810.8,,,
1269,Laurie Campbell,yrobinson@yahoo.com,Saint Martin,2023-12-26,18,Later Accessories,Electronics,428,2829,2024-04-04,8,263.96,,,
1859,Claudia White,pmalone@yahoo.com,Bangladesh,2022-08-31,18,Later Accessories,Electronics,428,4320,2024-09-10,3,645.84,,,
512,Christopher Hayes,russellnicholas@hotmail.com,Russian Federation,2022-11-30,18,Later Accessories,Electronics,428,4865,2024-08-26,9,832.98,,,
2282,Eric Schultz,anthonybryant@hotmail.com,Monaco,2020-04-17,18,Later Accessories,Electronics,428,5266,2024-03-31,7,1311.75,,,
1289,Justin Jenkins,peterholden@thornton-lane.info,Zambia,2021-04-05,18,Later Accessories,Electronics,428,5295,2024-07-06,3,1249.32,,,
621,Kim Murray,david42@hotmail.com,Marshall Islands,2021-01-25,18,Later Accessories,Electronics,428,5490,2024-04-08,10,361.55,,,
2642,Nicholas Richards,hoffmannatasha@mitchell.com,South Georgia and the South Sandwich Islands,2023-07-03,18,Later Accessories,Electronics,428,5939,2024-03-12,4,900.16,,,
1371,Jessica Day,katie71@hotmail.com,Switzerland,2023-08-26,18,Later Accessories,Electronics,428,6723,2024-05-16,3,924.85,,,
832,Crystal Hickman,jean68@yahoo.com,Guinea,2023-10-09,18,Later Accessories,Electronics,428,7376,2024-08-05,8,45.98,,,
839,Jack Martinez,jmoss@gmail.com,Japan,2020-02-04,18,Later Accessories,Electronics,428,8176,2024-07-15,8,694.61,,,
1605,Jon Arnold,michaelhenderson@baker.com,Antigua and Barbuda,2021-08-31,18,Later Accessories,Electronics,428,8892,2024-08-30,1,422.64,,,
751,Diana Wright,bbarnes@smith-higgins.com,United States of America,2022-11-24,18,Later Accessories,Electronics,428,9263,2024-09-23,4,1408.2,,,
1261,Taylor Young,mvalencia@kelley.org,Czech Republic,2020-01-28,18,Later Accessories,Electronics,428,9380,2024-05-03,5,1377.18,,,
618,Charles Colon,donna56@hotmail.com,Namibia,2021-03-26,18,Later Accessories,Electronics,428,9654,2024-04-11,4,1119.29,,,
